0.0,285.4545440673828,221.45205688476562,790.0924682617188,256.19158935546875
0.0,808.9014892578125,222.12405395507812,960.0592651367188,255.00332641601562
0.0,262.76849365234375,266.2961120605469,287.6863708496094,294.468505859375
0.0,299.5256223678589,264.96685791015625,321.99156951904297,292.0373229980469
0.0,801.2261762619019,271.56549072265625,820.3368339538574,298.2799987792969
0.0,213.86859130859375,341.04986572265625,287.52496337890625,374.7447509765625
0.0,287.5287322998047,341.0592346191406,584.7304992675781,374.6860046386719
0.0,937.5477600097656,340.9629821777344,1304.0299072265625,374.64007568359375
0.0,1312.4359550476074,340.6349792480469,1429.4109191894531,371.5808410644531
0.0,271.698974609375,569.0281677246094,652.9075317382812,613.1474456787109
0.0,265.74481201171875,619.5175323486328,286.66741943359375,648.5789031982422
0.0,798.4356651306152,658.4647369384766,927.9634094238281,692.3618011474609
0.0,236.00778198242188,707.5870056152344,251.35757446289062,725.7083740234375
0.0,621.56982421875,700.1305847167969,637.2007141113281,725.4213562011719
0.0,1222.5397644042969,706.6539001464844,1241.0928649902344,730.20361328125
0.0,287.9706153869629,935.5413208007812,306.46329498291016,960.191650390625
0.0,587.3345947265625,935.2700805664062,619.7469482421875,960.13720703125
0.0,487.7403106689453,991.8691215515137,1110.6687622070312,1027.1917266845703
0.0,274.6043701171875,1053.4082565307617,393.3659362792969,1082.4231796264648
0.0,592.9090270996094,1055.2040252685547,620.4029846191406,1079.6647033691406
0.0,899.3938446044922,1056.0042572021484,922.7807769775391,1079.8838195800781
0.0,952.220458984375,1054.3209991455078,1031.3831787109375,1085.9861297607422
0.0,1372.8053359985352,1053.4819717407227,1395.318130493164,1078.5439147949219
0.0,1354.6962623596191,1171.7781524658203,1440.1246643066406,1195.5670928955078
0.0,214.15512084960938,1207.2531280517578,287.8637390136719,1239.4223022460938
0.0,288.5113573074341,1211.1956481933594,311.5672264099121,1235.2013244628906
0.0,1131.6812438964844,1243.0520324707031,1316.2498779296875,1281.4799194335938
0.0,173.86102294921875,1328.248291015625,209.40585327148438,1359.2728271484375
0.0,611.1042785644531,1406.3441162109375,647.9280700683594,1435.1340942382812
0.0,725.031494140625,1523.20166015625,911.1388626098633,1555.4622268676758
0.0,1027.1577606201172,1523.799186706543,1048.830093383789,1547.6174697875977
0.0,270.2536315917969,1565.0012130737305,288.34716796875,1592.8766174316406
0.0,893.2008972167969,1564.1293563842773,921.3025817871094,1589.104347229004
0.0,968.8598785400391,1563.7420959472656,997.3735046386719,1589.5413665771484
0.0,1413.0310668945312,1557.239486694336,1440.9261016845703,1590.4976043701172
0.0,665.6490173339844,1602.073486328125,680.7307739257812,1627.082504272461
0.0,738.0763549804688,1603.4371337890625,764.1495666503906,1628.8133544921875
0.0,174.498291015625,1680.8253936767578,202.34225463867188,1706.9728698730469
0.0,660.7158203125,1681.979721069336,690.3421325683594,1705.72900390625
0.0,913.6885986328125,1677.4234924316406,1404.7562255859375,1714.9989013671875
0.0,370.21046447753906,1721.0125732421875,385.3404006958008,1745.505126953125
0.0,785.7354431152344,1719.8547973632812,799.8165283203125,1746.8775939941406
0.0,858.8759002685547,1720.8887634277344,886.4753799438477,1745.5317077636719
0.0,617.1395263671875,1772.7719116210938,642.370849609375,1797.8185729980469
0.0,1184.2409362792969,1773.1564331054688,1198.8182678222656,1796.5652465820312
0.0,237.68304443359375,1812.4275207519531,263.84326171875,1838.3399658203125
0.0,612.6484680175781,1806.8795471191406,636.6037292480469,1837.2599182128906
0.0,790.5360717773438,1812.08349609375,799.8849792480469,1839.9569091796875
0.0,800.2514459490776,1814.0952758789062,801.9461767673492,1835.1679382324219
0.0,853.1543960571289,1812.2577514648438,945.208251953125,1838.7985534667969
0.0,479.13031005859375,1845.6481628417969,703.39013671875,1878.1698913574219
0.0,840.124927520752,1850.1336059570312,855.336067199707,1873.3685607910156
0.0,1173.4515380859375,1850.6185607910156,1204.0070190429688,1879.1905517578125
0.0,512.1994934082031,1884.537109375,535.8355407714844,1908.8990478515625
0.0,674.3624572753906,1884.66357421875,690.3870239257812,1906.9713745117188
0.0,1151.2007751464844,1884.1749877929688,1177.9596252441406,1908.7489624023438
0.0,1041.332260131836,1923.7602844238281,1065.0506591796875,1947.7221374511719
0.0,1257.7998046875,1923.2638549804688,1287.4910888671875,1947.7532348632812
0.0,478.723876953125,2000.4841766357422,505.7881774902344,2026.6690826416016
0.0,653.8529663085938,2000.6005821228027,667.1238098144531,2025.9190292358398
0.0,935.6170654296875,2001.2035789489746,963.1970825195312,2026.9929428100586
0.0,1113.5397644042969,2000.4521789550781,1128.909423828125,2024.8355178833008
0.0,827.2819976806641,2053.512626647949,848.0463943481445,2076.7625122070312
0.0,1125.1844787597656,2053.3024368286133,1151.3162536621094,2079.1492614746094
0.0,685.864013671875,2092.7985076904297,712.0787048339844,2117.7274169921875
0.0,928.5918273925781,2091.9927978515625,1008.2770843505859,2121.6419677734375
0.0,643.3474426269531,2245.9830627441406,724.8955688476562,2276.865203857422
0.0,1326.3346252441406,2247.3054809570312,1357.226707458496,2271.7992248535156
0.0,172.88082885742188,2282.7592163085938,285.9371337890625,2314.9344787597656
